itrial,dataset,method,coverage,width,L2_lambda
2,wine,IF1-jackknife,0.925,2.6109846142047948,16.0
2,wine,IF1-jackknife-mm,0.925,2.710123116519196,16.0
2,wine,IF1-jackknife+,0.92,2.6046397972370956,16.0
2,wine,IF1-JAWA,0.925,2.6174144955316136,16.0
2,wine,IF1-JAWAmm,0.925,2.6341785096037733,16.0
2,wine,IF2-jackknife,0.925,2.61359522286131,16.0
2,wine,IF2-jackknife-mm,0.93,2.7342865699373564,16.0
2,wine,IF2-jackknife+,0.925,2.61359522286131,16.0
2,wine,IF2-JAWA,0.925,2.6206926373105284,16.0
2,wine,IF2-JAWAmm,0.925,2.6991936144680957,16.0
2,wine,IF3-jackknife,0.925,2.6136600798938385,16.0
2,wine,IF3-jackknife-mm,0.95,3.399507823319747,16.0
2,wine,IF3-jackknife+,0.925,2.620761036248836,16.0
2,wine,IF3-JAWA,0.925,2.6529584074266497,16.0
2,wine,IF3-JAWAmm,0.945,3.3709913892542227,16.0
2,wine,IF1-jackknife,0.91,2.5990419040355346,32.0
2,wine,IF1-jackknife-mm,0.92,2.6886555379852783,32.0
2,wine,IF1-jackknife+,0.91,2.5990419040355346,32.0
2,wine,IF1-JAWA,0.91,2.6032554983736595,32.0
2,wine,IF1-JAWAmm,0.91,2.6068780003676686,32.0
2,wine,IF2-jackknife,0.915,2.638934303757183,32.0
2,wine,IF2-jackknife-mm,0.92,2.740074048163846,32.0
2,wine,IF2-jackknife+,0.915,2.638934303757183,32.0
2,wine,IF2-JAWA,0.925,2.721975987376143,32.0
2,wine,IF2-JAWAmm,0.92,2.7030729968625558,32.0
2,wine,IF3-jackknife,0.915,2.6392953362402705,32.0
2,wine,IF3-jackknife-mm,0.92,2.741450784388628,32.0
2,wine,IF3-jackknife+,0.915,2.6392953362402705,32.0
2,wine,IF3-JAWA,0.925,2.7579939051484166,32.0
2,wine,IF3-JAWAmm,0.92,2.704177487608207,32.0
2,wine,IF1-jackknife,0.9,2.7252781870908134,64.0
2,wine,IF1-jackknife-mm,0.92,2.798211610232184,64.0
2,wine,IF1-jackknife+,0.9,2.727482472269438,64.0
2,wine,IF1-JAWA,0.9,2.7677651893214605,64.0
2,wine,IF1-JAWAmm,0.91,2.777934966083299,64.0
2,wine,IF2-jackknife,0.9,2.7265319136597124,64.0
2,wine,IF2-jackknife-mm,0.92,2.8053924447832417,64.0
2,wine,IF2-jackknife+,0.9,2.729563750921795,64.0
2,wine,IF2-JAWA,0.9,2.7696486787016963,64.0
2,wine,IF2-JAWAmm,0.91,2.7855039259283636,64.0
2,wine,IF3-jackknife,0.9,2.7265434080570063,64.0
2,wine,IF3-jackknife-mm,0.92,2.805771475055617,64.0
2,wine,IF3-jackknife+,0.9,2.7295836098768946,64.0
2,wine,IF3-JAWA,0.9,2.769666772443444,64.0
2,wine,IF3-JAWAmm,0.91,2.7859341053427196,64.0
2,wine,IF1-jackknife,0.905,2.968782718177028,96.0
2,wine,IF1-jackknife-mm,0.92,3.024364189843479,96.0
2,wine,IF1-jackknife+,0.9,2.9717065299062924,96.0
2,wine,IF1-JAWA,0.9,2.989791645781311,96.0
2,wine,IF1-JAWAmm,0.92,3.016973230289988,96.0
2,wine,IF2-jackknife,0.905,2.969117913609805,96.0
2,wine,IF2-jackknife-mm,0.92,3.027165650414109,96.0
2,wine,IF2-jackknife+,0.9,2.9722250863244404,96.0
2,wine,IF2-JAWA,0.9,2.9901857379260917,96.0
2,wine,IF2-JAWAmm,0.92,3.0200699757531475,96.0
2,wine,IF3-jackknife,0.905,2.9690985066888627,96.0
2,wine,IF3-jackknife-mm,0.92,3.0270837362562037,96.0
2,wine,IF3-jackknife+,0.9,2.9721985021377595,96.0
2,wine,IF3-JAWA,0.9,2.9901694123802622,96.0
2,wine,IF3-JAWAmm,0.92,3.0199630500381316,96.0
2,wine,IF1-jackknife,0.95,3.1947920077468965,128.0
2,wine,IF1-jackknife-mm,0.95,3.228629362536118,128.0
2,wine,IF1-jackknife+,0.925,3.194921318778274,128.0
2,wine,IF1-JAWA,0.925,3.1949942696739413,128.0
2,wine,IF1-JAWAmm,0.95,3.228601277109191,128.0
2,wine,IF2-jackknife,0.95,3.194504232238375,128.0
2,wine,IF2-jackknife-mm,0.95,3.2269554957141207,128.0
2,wine,IF2-jackknife+,0.9,3.1945557988613555,128.0
2,wine,IF2-JAWA,0.9,3.1946614111997524,128.0
2,wine,IF2-JAWAmm,0.95,3.226869266154818,128.0
2,wine,IF3-jackknife,0.95,3.193256772673359,128.0
2,wine,IF3-jackknife-mm,0.95,3.3197142631777714,128.0
2,wine,IF3-jackknife+,0.9,3.193294331674747,128.0
2,wine,IF3-JAWA,0.9,3.1933567930999986,128.0
2,wine,IF3-JAWAmm,0.95,3.3197121435928034,128.0
3,wine,IF1-jackknife,0.635,1.7768524566084345,0.5
3,wine,IF1-jackknife-mm,0.685,2.023794526522756,0.5
3,wine,IF1-jackknife+,0.645,1.7768524566084345,0.5
3,wine,IF1-JAWA,0.645,1.8169539647851418,0.5
3,wine,IF1-JAWAmm,0.68,1.9695448713430723,0.5
3,wine,IF2-jackknife,0.71,2.098759409581814,0.5
3,wine,IF2-jackknife-mm,0.8,2.4400723318194406,0.5
3,wine,IF2-jackknife+,0.695,2.0885913235908466,0.5
3,wine,IF2-JAWA,0.7,2.117773099745638,0.5
3,wine,IF2-JAWAmm,0.8,2.400844361538429,0.5
3,wine,IF3-jackknife,0.755,2.234868789567723,0.5
3,wine,IF3-jackknife-mm,0.83,2.6328058149686093,0.5
3,wine,IF3-jackknife+,0.745,2.2222983030683072,0.5
3,wine,IF3-JAWA,0.75,2.2494991452417197,0.5
3,wine,IF3-JAWAmm,0.83,2.593373868075001,0.5
3,wine,IF1-jackknife,0.685,1.8549372104743065,1.0
3,wine,IF1-jackknife-mm,0.74,2.0760268928687005,1.0
3,wine,IF1-jackknife+,0.695,1.8817972721734662,1.0
3,wine,IF1-JAWA,0.71,1.9405654399054701,1.0
3,wine,IF1-JAWAmm,0.73,2.0455570048856035,1.0
3,wine,IF2-jackknife,0.765,2.15995015402948,1.0
3,wine,IF2-jackknife-mm,0.84,2.471162271555812,1.0
3,wine,IF2-jackknife+,0.76,2.1377321785323717,1.0
3,wine,IF2-JAWA,0.77,2.15995015402948,1.0
3,wine,IF2-JAWAmm,0.825,2.377670919982589,1.0
3,wine,IF3-jackknife,0.795,2.234497476610782,1.0
3,wine,IF3-jackknife-mm,0.845,2.5911508741904132,1.0
3,wine,IF3-jackknife+,0.8,2.2431835197046786,1.0
3,wine,IF3-JAWA,0.8,2.271185018736911,1.0
3,wine,IF3-JAWAmm,0.845,2.54858055510031,1.0
3,wine,IF1-jackknife,0.815,2.240405944556144,2.0
3,wine,IF1-jackknife-mm,0.845,2.4329697135146264,2.0
3,wine,IF1-jackknife+,0.815,2.240405944556144,2.0
3,wine,IF1-JAWA,0.815,2.251049936139936,2.0
3,wine,IF1-JAWAmm,0.845,2.4311326790610206,2.0
3,wine,IF2-jackknife,0.815,2.3433414318572763,2.0
3,wine,IF2-jackknife-mm,0.86,2.5864159963047033,2.0
3,wine,IF2-jackknife+,0.82,2.3399770171457432,2.0
3,wine,IF2-JAWA,0.825,2.3497502721792323,2.0
3,wine,IF2-JAWAmm,0.86,2.582928776347631,2.0
3,wine,IF3-jackknife,0.835,2.4086416754125413,2.0
3,wine,IF3-jackknife-mm,0.875,2.6839947476600905,2.0
3,wine,IF3-jackknife+,0.82,2.3975675066511313,2.0
3,wine,IF3-JAWA,0.835,2.406187460495059,2.0
3,wine,IF3-JAWAmm,0.875,2.659005609997287,2.0
3,wine,IF1-jackknife,0.855,2.4910955815738394,4.0
3,wine,IF1-jackknife-mm,0.865,2.696572551926123,4.0
3,wine,IF1-jackknife+,0.855,2.5141969579375214,4.0
3,wine,IF1-JAWA,0.855,2.5466790652264173,4.0
3,wine,IF1-JAWAmm,0.865,2.6803263934387846,4.0
3,wine,IF2-jackknife,0.855,2.702560561833931,4.0
3,wine,IF2-jackknife-mm,0.89,2.9198424919806216,4.0
3,wine,IF2-jackknife+,0.865,2.723729354236144,4.0
3,wine,IF2-JAWA,0.875,2.7715212662214666,4.0
3,wine,IF2-JAWAmm,0.89,2.9115899328843855,4.0
3,wine,IF3-jackknife,0.885,2.818525068564255,4.0
3,wine,IF3-jackknife-mm,0.915,3.0799920996005627,4.0
3,wine,IF3-jackknife+,0.875,2.8074930205929496,4.0
3,wine,IF3-JAWA,0.88,2.8234791771509604,4.0
3,wine,IF3-JAWAmm,0.915,3.068216460465271,4.0
3,wine,IF1-jackknife,0.915,2.858396148156538,8.0
3,wine,IF1-jackknife-mm,0.93,3.0048254391713227,8.0
3,wine,IF1-jackknife+,0.92,2.858396148156538,8.0
3,wine,IF1-JAWA,0.92,2.882631508314282,8.0
3,wine,IF1-JAWAmm,0.92,2.958415607973724,8.0
3,wine,IF2-jackknife,0.915,2.8617777360311374,8.0
3,wine,IF2-jackknife-mm,0.93,3.056162651973878,8.0
3,wine,IF2-jackknife+,0.92,2.8743043538793795,8.0
3,wine,IF2-JAWA,0.92,2.9244099220633277,8.0
3,wine,IF2-JAWAmm,0.93,3.031349096290671,8.0
3,wine,IF3-jackknife,0.92,2.991144513961618,8.0
3,wine,IF3-jackknife-mm,0.965,4.107128531660905,8.0
3,wine,IF3-jackknife+,0.92,2.991144513961618,8.0
3,wine,IF3-JAWA,0.92,3.0230216983119194,8.0
3,wine,IF3-JAWAmm,0.96,3.9769563929165024,8.0
3,wine,IF1-jackknife,0.915,2.8500894525274316,16.0
3,wine,IF1-jackknife-mm,0.93,2.952377916392116,16.0
3,wine,IF1-jackknife+,0.915,2.850089452527432,16.0
3,wine,IF1-JAWA,0.915,2.870323526732956,16.0
3,wine,IF1-JAWAmm,0.93,2.943979082702399,16.0
3,wine,IF2-jackknife,0.915,2.8900961468258037,16.0
3,wine,IF2-jackknife-mm,0.93,3.0056196392653223,16.0
3,wine,IF2-jackknife+,0.915,2.8817859567097246,16.0
3,wine,IF2-JAWA,0.915,2.892431286154282,16.0
3,wine,IF2-JAWAmm,0.93,2.995423350447266,16.0
3,wine,IF3-jackknife,0.915,2.887688183001036,16.0
3,wine,IF3-jackknife-mm,0.93,3.0095426669704812,16.0
3,wine,IF3-jackknife+,0.915,2.8924534158228843,16.0
3,wine,IF3-JAWA,0.915,2.901502152847842,16.0
3,wine,IF3-JAWAmm,0.93,3.0031661458851078,16.0
3,wine,IF1-jackknife,0.905,2.8512098976987423,32.0
3,wine,IF1-jackknife-mm,0.92,2.947460986909382,32.0
3,wine,IF1-jackknife+,0.905,2.8360505660585003,32.0
3,wine,IF1-JAWA,0.905,2.8440085947087894,32.0
3,wine,IF1-JAWAmm,0.92,2.916987006162826,32.0
3,wine,IF2-jackknife,0.905,2.8522810949957305,32.0
3,wine,IF2-jackknife-mm,0.92,2.9606838762039853,32.0
3,wine,IF2-jackknife+,0.905,2.838273450717997,32.0
3,wine,IF2-JAWA,0.905,2.846842791299481,32.0
3,wine,IF2-JAWAmm,0.92,2.932068937941745,32.0
3,wine,IF3-jackknife,0.905,2.8522966212370564,32.0
3,wine,IF3-jackknife-mm,0.92,2.9659410960751766,32.0
3,wine,IF3-jackknife+,0.905,2.8389921028755194,32.0
3,wine,IF3-JAWA,0.905,2.8472200801083143,32.0
3,wine,IF3-JAWAmm,0.92,2.9373927973920724,32.0
3,wine,IF1-jackknife,0.905,3.102630976496732,64.0
3,wine,IF1-jackknife-mm,0.915,3.1724439512687406,64.0
3,wine,IF1-jackknife+,0.905,3.102630976496732,64.0
3,wine,IF1-JAWA,0.905,3.115913709086258,64.0
3,wine,IF1-JAWAmm,0.91,3.12276163088593,64.0
3,wine,IF2-jackknife,0.905,3.1035910076928355,64.0
3,wine,IF2-jackknife-mm,0.915,3.1795210808290992,64.0
3,wine,IF2-jackknife+,0.905,3.1035910076928355,64.0
3,wine,IF2-JAWA,0.905,3.117297108073655,64.0
3,wine,IF2-JAWAmm,0.91,3.1356923028171124,64.0
3,wine,IF3-jackknife,0.905,3.1035698963002063,64.0
3,wine,IF3-jackknife-mm,0.915,3.1803029335443687,64.0
3,wine,IF3-jackknife+,0.905,3.1035698963002063,64.0
3,wine,IF3-JAWA,0.905,3.1172712490557495,64.0
3,wine,IF3-JAWAmm,0.91,3.137198358060742,64.0
3,wine,IF1-jackknife,0.92,3.442063504669099,96.0
3,wine,IF1-jackknife-mm,0.935,3.488100062531368,96.0
3,wine,IF1-jackknife+,0.905,3.4400531504025453,96.0
3,wine,IF1-JAWA,0.905,3.4416977769374477,96.0
3,wine,IF1-JAWAmm,0.935,3.482370334816318,96.0
3,wine,IF2-jackknife,0.92,3.440794890208355,96.0
3,wine,IF2-jackknife-mm,0.935,3.4886286479793647,96.0
3,wine,IF2-jackknife+,0.905,3.439494202063898,96.0
3,wine,IF2-JAWA,0.905,3.4409361255643995,96.0
3,wine,IF2-JAWAmm,0.935,3.4844914967421357,96.0
3,wine,IF3-jackknife,0.915,3.4384572060355776,96.0
3,wine,IF3-jackknife-mm,0.935,3.4861991331713176,96.0
3,wine,IF3-jackknife+,0.905,3.438601571477518,96.0
3,wine,IF3-JAWA,0.905,3.440474156675132,96.0
3,wine,IF3-JAWAmm,0.935,3.4843085155530025,96.0
3,wine,IF1-jackknife,0.95,3.519097616051858,128.0
3,wine,IF1-jackknife-mm,0.95,3.5513034638523484,128.0
3,wine,IF1-jackknife+,0.885,3.519097616051858,128.0
3,wine,IF1-JAWA,0.885,3.519097616062732,128.0
3,wine,IF1-JAWAmm,0.95,3.5513034638226895,128.0
3,wine,IF2-jackknife,0.95,3.519184634190552,128.0
3,wine,IF2-jackknife-mm,0.95,3.5515510295051302,128.0
3,wine,IF2-jackknife+,0.885,3.519184634190552,128.0
3,wine,IF2-JAWA,0.885,3.5191846341978668,128.0
3,wine,IF2-JAWAmm,0.95,3.5515510294664074,128.0
3,wine,IF3-jackknife,0.95,3.519185067981199,128.0
3,wine,IF3-jackknife-mm,0.95,3.5515522636580488,128.0
3,wine,IF3-jackknife+,0.885,3.519185067981199,128.0
3,wine,IF3-JAWA,0.885,3.5191850679893477,128.0
3,wine,IF3-JAWAmm,0.95,3.551552263621486,128.0
4,wine,IF1-jackknife,0.625,1.8712484135630585,0.5
4,wine,IF1-jackknife-mm,0.68,2.091308346054544,0.5
4,wine,IF1-jackknife+,0.63,1.859815268173879,0.5
4,wine,IF1-JAWA,0.63,1.8862919716151216,0.5
4,wine,IF1-JAWAmm,0.665,2.0334628787518847,0.5
4,wine,IF2-jackknife,0.665,2.109326817415753,0.5
4,wine,IF2-jackknife-mm,0.73,2.4131548157409246,0.5
4,wine,IF2-jackknife+,0.675,2.109326817415753,0.5
4,wine,IF2-JAWA,0.685,2.1412016114606196,0.5
4,wine,IF2-JAWAmm,0.73,2.3912863505832296,0.5
4,wine,IF3-jackknife,0.695,2.227644598570092,0.5
4,wine,IF3-jackknife-mm,0.765,2.5684948426037923,0.5
4,wine,IF3-jackknife+,0.695,2.227644598570092,0.5
4,wine,IF3-JAWA,0.695,2.243721632779025,0.5
4,wine,IF3-JAWAmm,0.745,2.534285229332383,0.5
4,wine,IF1-jackknife,0.665,2.0428623047883674,1.0
4,wine,IF1-jackknife-mm,0.74,2.2393470614388518,1.0
4,wine,IF1-jackknife+,0.665,2.043584259503684,1.0
4,wine,IF1-JAWA,0.685,2.0726927221626728,1.0
4,wine,IF1-JAWAmm,0.715,2.194748278686834,1.0
4,wine,IF2-jackknife,0.74,2.237685535790082,1.0
4,wine,IF2-jackknife-mm,0.815,2.4981501306060805,1.0
4,wine,IF2-jackknife+,0.735,2.2337407563429603,1.0
4,wine,IF2-JAWA,0.735,2.244854525377533,1.0
4,wine,IF2-JAWAmm,0.815,2.4742951262380712,1.0
4,wine,IF3-jackknife,0.74,2.2620206510583865,1.0
4,wine,IF3-jackknife-mm,0.82,2.558198163512645,1.0
4,wine,IF3-jackknife+,0.75,2.284717858135209,1.0
4,wine,IF3-JAWA,0.75,2.2987396626887397,1.0
4,wine,IF3-JAWAmm,0.82,2.5566846047226024,1.0
4,wine,IF1-jackknife,0.785,2.1865611007995875,2.0
4,wine,IF1-jackknife-mm,0.83,2.358916936275374,2.0
4,wine,IF1-jackknife+,0.775,2.1823085796815804,2.0
4,wine,IF1-JAWA,0.78,2.1936011554593966,2.0
4,wine,IF1-JAWAmm,0.825,2.327233491006902,2.0
4,wine,IF2-jackknife,0.795,2.2949097301715984,2.0
4,wine,IF2-jackknife-mm,0.845,2.5240900177412375,2.0
4,wine,IF2-jackknife+,0.805,2.311557383279144,2.0
4,wine,IF2-JAWA,0.805,2.3270451736936524,2.0
4,wine,IF2-JAWAmm,0.845,2.509442356353835,2.0
4,wine,IF3-jackknife,0.805,2.3509528309283594,2.0
4,wine,IF3-jackknife-mm,0.86,2.6042465450563843,2.0
4,wine,IF3-jackknife+,0.825,2.3756045597214994,2.0
4,wine,IF3-JAWA,0.825,2.398578595344222,2.0
4,wine,IF3-JAWAmm,0.86,2.601552072481525,2.0
4,wine,IF1-jackknife,0.865,2.785646791296719,4.0
4,wine,IF1-jackknife-mm,0.895,2.9771678191036677,4.0
4,wine,IF1-jackknife+,0.865,2.7837169892759746,4.0
4,wine,IF1-JAWA,0.87,2.800104647066732,4.0
4,wine,IF1-JAWAmm,0.88,2.869629195065544,4.0
4,wine,IF2-jackknife,0.865,2.8189403957853463,4.0
4,wine,IF2-jackknife-mm,0.93,3.983030281316113,4.0
4,wine,IF2-jackknife+,0.87,2.825765348232987,4.0
4,wine,IF2-JAWA,0.88,2.894753061308961,4.0
4,wine,IF2-JAWAmm,0.93,3.9501947492029856,4.0
4,wine,IF3-jackknife,0.91,3.0931296073133003,4.0
4,wine,IF3-jackknife-mm,0.965,15.685678730004224,4.0
4,wine,IF3-jackknife+,0.89,3.0168530472686945,4.0
4,wine,IF3-JAWA,0.895,3.0594358511646957,4.0
4,wine,IF3-JAWAmm,0.965,15.653180391010991,4.0
4,wine,IF1-jackknife,0.885,2.8555416770999305,8.0
4,wine,IF1-jackknife-mm,0.895,2.9750743934052197,8.0
4,wine,IF1-jackknife+,0.885,2.8617787191501893,8.0
4,wine,IF1-JAWA,0.885,2.8801491055008737,8.0
4,wine,IF1-JAWAmm,0.895,2.953942667784101,8.0
4,wine,IF2-jackknife,0.885,2.859800965738816,8.0
4,wine,IF2-jackknife-mm,0.91,3.1372343120625175,8.0
4,wine,IF2-jackknife+,0.885,2.8636101864831622,8.0
4,wine,IF2-JAWA,0.885,2.873442655708777,8.0
4,wine,IF2-JAWAmm,0.91,3.1200138508123056,8.0
4,wine,IF3-jackknife,0.885,2.8951384922930874,8.0
4,wine,IF3-jackknife-mm,0.955,5.270573775635467,8.0
4,wine,IF3-jackknife+,0.885,2.8903246391002164,8.0
4,wine,IF3-JAWA,0.885,2.905447962305146,8.0
4,wine,IF3-JAWAmm,0.95,5.247545451694659,8.0
4,wine,IF1-jackknife,0.875,2.8074565738616597,16.0
4,wine,IF1-jackknife-mm,0.885,2.9087563533978162,16.0
4,wine,IF1-jackknife+,0.885,2.8084517504831203,16.0
4,wine,IF1-JAWA,0.885,2.82750146482891,16.0
4,wine,IF1-JAWAmm,0.885,2.887109527232565,16.0
4,wine,IF2-jackknife,0.875,2.8176401976528744,16.0
4,wine,IF2-jackknife-mm,0.89,2.9301044936220753,16.0
4,wine,IF2-jackknife+,0.885,2.8219471759204025,16.0
4,wine,IF2-JAWA,0.885,2.8439525520314715,16.0
4,wine,IF2-JAWAmm,0.885,2.901987029663806,16.0
4,wine,IF3-jackknife,0.875,2.818379822847194,16.0
4,wine,IF3-jackknife-mm,0.89,2.9332596860923825,16.0
4,wine,IF3-jackknife+,0.885,2.822580975112874,16.0
4,wine,IF3-JAWA,0.885,2.8442851505433633,16.0
4,wine,IF3-JAWAmm,0.885,2.904485848231941,16.0
4,wine,IF1-jackknife,0.86,2.7853963318722244,32.0
4,wine,IF1-jackknife-mm,0.865,2.8742224948779516,32.0
4,wine,IF1-jackknife+,0.86,2.7853963318722244,32.0
4,wine,IF1-JAWA,0.86,2.8122171770130913,32.0
4,wine,IF1-JAWAmm,0.86,2.7715901514825765,32.0
4,wine,IF2-jackknife,0.86,2.7886583654342347,32.0
4,wine,IF2-jackknife-mm,0.87,2.8850645718126193,32.0
4,wine,IF2-jackknife+,0.86,2.7886583654342347,32.0
4,wine,IF2-JAWA,0.86,2.823119106153995,32.0
4,wine,IF2-JAWAmm,0.86,2.7845540733189513,32.0
4,wine,IF3-jackknife,0.86,2.7887671017873603,32.0
4,wine,IF3-jackknife-mm,0.87,2.8876475521678047,32.0
4,wine,IF3-jackknife+,0.86,2.7887671017873603,32.0
4,wine,IF3-JAWA,0.86,2.8236807860980195,32.0
4,wine,IF3-JAWAmm,0.86,2.7914119621457707,32.0
4,wine,IF1-jackknife,0.87,3.171290735247066,64.0
4,wine,IF1-jackknife-mm,0.875,3.2367305647641604,64.0
4,wine,IF1-jackknife+,0.865,3.171290735247066,64.0
4,wine,IF1-JAWA,0.865,3.2008369641967844,64.0
4,wine,IF1-JAWAmm,0.865,3.103467109019541,64.0
4,wine,IF2-jackknife,0.87,3.1726964457803675,64.0
4,wine,IF2-jackknife-mm,0.875,3.241846082058103,64.0
4,wine,IF2-jackknife+,0.865,3.1726964457803675,64.0
4,wine,IF2-JAWA,0.865,3.202520010997057,64.0
4,wine,IF2-JAWAmm,0.865,3.110673806127584,64.0
4,wine,IF3-jackknife,0.87,3.172710807128776,64.0
4,wine,IF3-jackknife-mm,0.875,3.2425438146634553,64.0
4,wine,IF3-jackknife+,0.865,3.172710807128776,64.0
4,wine,IF3-JAWA,0.865,3.2025314909787115,64.0
4,wine,IF3-JAWAmm,0.865,3.1113640764247528,64.0
4,wine,IF1-jackknife,0.88,3.6431851414978063,96.0
4,wine,IF1-jackknife-mm,0.9,3.686546060050888,96.0
4,wine,IF1-jackknife+,0.865,3.6431851414978063,96.0
4,wine,IF1-JAWA,0.865,3.6524581149191673,96.0
4,wine,IF1-JAWAmm,0.885,3.6526181310129,96.0
4,wine,IF2-jackknife,0.88,3.6447892690629677,96.0
4,wine,IF2-jackknife-mm,0.9,3.6891006309104686,96.0
4,wine,IF2-jackknife+,0.865,3.6447892690629677,96.0
4,wine,IF2-JAWA,0.865,3.653685623239768,96.0
4,wine,IF2-JAWAmm,0.885,3.6558363673416485,96.0
4,wine,IF3-jackknife,0.88,3.6447919574028,96.0
4,wine,IF3-jackknife-mm,0.9,3.689205910389022,96.0
4,wine,IF3-jackknife+,0.865,3.6447919574028,96.0
4,wine,IF3-JAWA,0.865,3.6536102290603703,96.0
4,wine,IF3-JAWAmm,0.885,3.655752263783978,96.0
4,wine,IF1-jackknife,0.95,3.862621276686349,128.0
4,wine,IF1-jackknife-mm,0.95,3.890391068298818,128.0
4,wine,IF1-jackknife+,0.865,3.862621276686349,128.0
4,wine,IF1-JAWA,0.865,3.8626212767213164,128.0
4,wine,IF1-JAWAmm,0.95,3.8903910682741993,128.0
4,wine,IF2-jackknife,0.95,3.862716789256866,128.0
4,wine,IF2-jackknife-mm,0.95,3.8906250143879157,128.0
4,wine,IF2-jackknife+,0.865,3.8627167892598857,128.0
4,wine,IF2-JAWA,0.865,3.862716789287429,128.0
4,wine,IF2-JAWAmm,0.95,3.8906250143487746,128.0
4,wine,IF3-jackknife,0.95,3.862717265401416,128.0
4,wine,IF3-jackknife-mm,0.95,3.890626180656755,128.0
4,wine,IF3-jackknife+,0.865,3.862717265401416,128.0
